B1,B2,B3,B4,B5,B6,Sector
-90,-80,-70,-81,-80,-96,28
-90,-76,-86,-76,-81,-97,28
-90,-80,-80,-76,-79,-64,28
-96,-76,-86,-76,-84,-96,28
-96,-80,-80,-77,-84,-64,28
-93,-80,-75,-77,-86,-96,28
-90,-76,-80,-81,-90,-94,28
-91,-80,-76,-73,-91,-66,28
-88,-89,-71,-72,-86,-96,28
-95,-97,-76,-77,-82,-84,28
